,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Fam_nc[31],0.185,0.893,-1.56,1.907,0.024,0.068,1381.0,87.0,1170.0,1776.0,1.14
Fam_nc[32],-0.612,0.963,-2.145,1.358,0.156,0.111,38.0,38.0,39.0,458.0,1.08
Fam_nc[33],0.092,0.999,-1.701,2.287,0.114,0.101,77.0,49.0,77.0,31.0,1.05
Fam_nc[34],-0.174,0.853,-1.818,1.504,0.026,0.058,1097.0,109.0,1015.0,2006.0,1.12
Fam_nc[35],0.112,0.95,-1.497,1.778,0.23,0.165,17.0,17.0,19.0,579.0,1.15
Fam_nc[36],0.071,0.918,-1.855,1.704,0.022,0.055,1747.0,140.0,1502.0,1541.0,1.13
Fam_nc[37],0.612,0.816,-0.987,2.179,0.037,0.026,474.0,474.0,494.0,1081.0,1.07
Fam_nc[38],0.201,1.074,-1.587,1.974,0.302,0.218,13.0,13.0,14.0,119.0,1.2
Fam_nc[39],-0.519,1.002,-2.04,1.509,0.182,0.13,30.0,30.0,33.0,1466.0,1.09
Fam_nc[40],-0.457,1.041,-2.179,1.37,0.282,0.219,14.0,12.0,16.0,140.0,1.17
Fam_nc[41],-0.476,1.013,-2.058,1.456,0.186,0.133,30.0,30.0,30.0,1970.0,1.09
Fam_nc[42],-0.135,1.007,-2.105,1.502,0.201,0.144,25.0,25.0,29.0,1456.0,1.09
Fam_nc[43],0.221,0.94,-1.735,1.922,0.045,0.032,440.0,440.0,510.0,949.0,1.06
Fam_nc[44],0.245,1.064,-1.714,1.884,0.272,0.196,15.0,15.0,17.0,551.0,1.16
Fam_nc[45],-0.606,0.942,-2.244,1.233,0.121,0.086,60.0,60.0,68.0,1825.0,1.05
Fam_nc[46],-0.184,0.852,-1.824,1.474,0.021,0.05,1593.0,144.0,1443.0,2147.0,1.18
Fam_nc[47],-0.207,0.9,-1.98,1.39,0.05,0.043,319.0,224.0,336.0,1724.0,1.04
Fam_nc[48],-0.373,1.066,-2.572,1.325,0.259,0.186,17.0,17.0,18.0,29.0,1.15
Fam_nc[49],0.301,1.175,-1.567,2.449,0.355,0.275,11.0,10.0,12.0,68.0,1.24
Fam_nc[50],0.101,0.877,-1.536,1.789,0.032,0.048,743.0,170.0,722.0,1668.0,1.02
Fam_nc[51],-0.111,0.913,-1.735,1.779,0.029,0.048,990.0,181.0,954.0,1377.0,1.11
Fam_nc[52],0.06,0.961,-2.119,1.397,0.182,0.13,28.0,28.0,28.0,274.0,1.1
Fam_nc[53],0.134,1.029,-1.601,1.87,0.277,0.2,14.0,14.0,15.0,53.0,1.19
Fam_nc[54],0.539,0.996,-1.334,2.154,0.209,0.15,23.0,23.0,22.0,233.0,1.12
Fam_nc[55],0.211,0.927,-1.611,1.772,0.099,0.07,88.0,88.0,104.0,1399.0,1.03
Fam_nc[56],0.067,1.036,-1.69,1.981,0.203,0.145,26.0,26.0,27.0,330.0,1.1
Fam_nc[57],0.112,0.916,-1.523,2.038,0.036,0.063,649.0,107.0,652.0,1318.0,1.06
Fam_nc[58],0.401,0.845,-1.151,2.009,0.068,0.049,153.0,150.0,128.0,1068.0,1.03
Fam_nc[59],0.392,1.104,-1.541,2.217,0.302,0.227,13.0,12.0,14.0,98.0,1.2
Fam_nc[60],0.022,0.938,-1.767,1.829,0.055,0.05,293.0,175.0,308.0,293.0,1.06
Fam_nc[61],0.117,0.972,-1.658,1.672,0.196,0.14,25.0,25.0,29.0,1241.0,1.09
Fam_nc[62],-0.07,0.968,-1.83,1.821,0.108,0.077,80.0,80.0,77.0,232.0,1.04
Fam_nc[63],0.098,0.945,-1.765,1.563,0.19,0.136,25.0,25.0,28.0,2095.0,1.09
Fam_nc[64],0.21,0.936,-1.562,1.841,0.143,0.102,43.0,43.0,44.0,223.0,1.06
Fam_nc[65],-0.027,0.923,-1.648,1.781,0.118,0.084,61.0,61.0,67.0,1316.0,1.04
Fam_nc[66],0.025,0.937,-1.796,1.731,0.135,0.096,48.0,48.0,47.0,1973.0,1.06
Fam_nc[67],-0.233,0.883,-1.941,1.482,0.029,0.043,937.0,215.0,790.0,995.0,1.12
Fam_nc[68],-0.305,0.929,-2.172,1.366,0.062,0.057,225.0,132.0,268.0,1836.0,1.04
Fam_nc[69],0.463,0.959,-1.121,2.428,0.166,0.118,33.0,33.0,34.0,1478.0,1.08
Fam_nc[70],-0.018,0.933,-1.707,1.88,0.034,0.057,755.0,137.0,763.0,1445.0,1.06
Fam_nc[71],-0.394,0.922,-2.285,1.281,0.028,0.02,1062.0,1034.0,1023.0,1048.0,1.07
Fam_nc[72],-0.297,0.901,-2.134,1.246,0.086,0.065,110.0,98.0,113.0,1669.0,1.03
Fam_nc[73],-0.122,0.937,-1.675,1.782,0.135,0.096,48.0,48.0,55.0,298.0,1.06
Fam_nc[74],0.117,0.916,-1.597,1.865,0.111,0.079,67.0,67.0,71.0,1704.0,1.04
Fam_nc[75],0.148,1.054,-1.81,1.757,0.23,0.165,21.0,21.0,22.0,178.0,1.13
Fam_nc[76],0.09,0.913,-1.766,1.737,0.03,0.058,928.0,126.0,852.0,1229.0,1.16
Fam_nc[77],0.136,0.968,-1.514,2.046,0.091,0.064,113.0,113.0,130.0,644.0,1.03
Fam_nc[78],0.163,0.942,-1.642,1.915,0.034,0.057,769.0,139.0,738.0,1054.0,1.15
Fam_nc[79],-0.004,0.89,-1.656,1.768,0.04,0.029,485.0,485.0,339.0,1689.0,1.03
Gen_nc[0],-0.3,0.709,-1.463,0.87,0.194,0.14,13.0,13.0,13.0,39.0,1.22
Gen_nc[1],-1.286,0.548,-2.362,-0.218,0.016,0.011,1217.0,1217.0,1146.0,1710.0,1.1
Gen_nc[2],0.102,0.507,-0.854,1.034,0.026,0.038,393.0,89.0,401.0,1136.0,1.19
Gen_nc[3],0.239,0.714,-0.916,1.702,0.107,0.076,45.0,45.0,43.0,1871.0,1.06
Gen_nc[4],-0.819,0.633,-2.131,0.282,0.028,0.047,516.0,92.0,465.0,659.0,1.08
Gen_nc[5],0.514,0.745,-1.023,1.779,0.058,0.052,163.0,103.0,165.0,51.0,1.06
Gen_nc[6],-0.901,0.561,-1.945,-0.014,0.13,0.093,19.0,19.0,19.0,901.0,1.15
Gen_nc[7],-0.415,0.828,-1.887,0.827,0.262,0.231,10.0,7.0,12.0,46.0,1.24
Gen_nc[8],0.418,0.756,-0.786,1.78,0.171,0.123,20.0,20.0,22.0,866.0,1.13
Gen_nc[9],0.777,0.458,-0.104,1.636,0.036,0.025,166.0,166.0,167.0,1371.0,1.04
Gen_nc[10],0.067,0.628,-1.239,1.054,0.088,0.063,51.0,51.0,58.0,1725.0,1.05
Gen_nc[11],-0.731,0.449,-1.549,0.171,0.015,0.011,899.0,899.0,868.0,1524.0,1.14
Gen_nc[12],-0.574,0.59,-1.601,0.723,0.045,0.037,173.0,128.0,199.0,71.0,1.15
Gen_nc[13],-0.37,0.557,-1.195,0.835,0.091,0.065,38.0,38.0,42.0,1079.0,1.07
Gen_nc[14],0.216,0.437,-0.576,1.057,0.022,0.025,394.0,150.0,388.0,1806.0,1.17
Gen_nc[15],0.403,0.709,-0.965,1.756,0.026,0.024,746.0,451.0,715.0,539.0,1.07
Gen_nc[16],0.386,0.659,-0.904,1.38,0.156,0.122,18.0,15.0,17.0,753.0,1.17
Gen_nc[17],-0.705,0.665,-1.973,0.54,0.024,0.019,778.0,631.0,737.0,594.0,1.09
Gen_nc[18],0.749,0.675,-0.258,2.106,0.162,0.116,17.0,17.0,16.0,189.0,1.17
Gen_nc[19],-0.668,0.742,-1.834,0.836,0.12,0.086,38.0,38.0,38.0,1541.0,1.08
Gen_nc[20],-0.033,0.718,-1.363,1.367,0.117,0.083,38.0,38.0,38.0,221.0,1.07
Gen_nc[21],0.345,0.783,-0.849,1.904,0.185,0.133,18.0,18.0,19.0,313.0,1.15
Gen_nc[22],-0.492,0.691,-1.772,0.786,0.064,0.045,117.0,117.0,156.0,146.0,1.03
Gen_nc[23],-0.98,0.834,-2.454,0.537,0.146,0.104,33.0,33.0,38.0,938.0,1.08
Gen_nc[24],-0.767,0.457,-1.629,0.121,0.014,0.018,993.0,336.0,820.0,1559.0,1.03
Gen_nc[25],-0.89,0.773,-2.353,0.637,0.021,0.022,1343.0,631.0,1211.0,1386.0,1.11
Gen_nc[26],0.676,0.507,-0.286,1.564,0.084,0.06,37.0,37.0,39.0,1423.0,1.08
Gen_nc[27],1.176,0.533,0.079,1.982,0.106,0.08,25.0,23.0,25.0,1029.0,1.11
Gen_nc[28],-0.976,0.493,-1.907,-0.037,0.028,0.033,309.0,111.0,295.0,989.0,1.04
Gen_nc[29],-0.217,0.543,-1.279,0.813,0.016,0.014,1141.0,734.0,1086.0,1502.0,1.14
Gen_nc[30],-0.301,0.68,-1.537,0.712,0.159,0.114,18.0,18.0,20.0,359.0,1.13
Gen_nc[31],-1.043,0.907,-3.057,0.318,0.114,0.095,63.0,47.0,75.0,152.0,1.04
Gen_nc[32],0.051,0.769,-1.124,1.554,0.163,0.117,22.0,22.0,24.0,1155.0,1.11
Gen_nc[33],0.219,0.826,-0.992,1.709,0.265,0.217,10.0,8.0,12.0,38.0,1.25
Gen_nc[34],0.383,0.661,-0.824,1.629,0.023,0.032,793.0,217.0,737.0,1343.0,1.15
Gen_nc[35],-0.184,0.668,-1.433,1.097,0.055,0.039,149.0,149.0,206.0,1752.0,1.03
Gen_nc[36],-1.056,0.645,-2.29,0.095,0.05,0.037,169.0,156.0,165.0,102.0,1.08
Gen_nc[37],-0.736,0.712,-2.061,0.559,0.066,0.064,118.0,62.0,113.0,1857.0,1.03
Gen_nc[38],0.116,0.689,-1.175,1.447,0.034,0.045,401.0,118.0,408.0,307.0,1.07
Gen_nc[39],-0.144,0.673,-1.476,1.075,0.053,0.038,159.0,159.0,170.0,1981.0,1.03
Gen_nc[40],-0.758,0.632,-1.909,0.471,0.04,0.029,246.0,246.0,275.0,256.0,1.07
Gen_nc[41],-0.456,0.713,-1.741,0.918,0.056,0.063,161.0,64.0,156.0,1387.0,1.03
Gen_nc[42],0.021,0.402,-0.81,0.711,0.055,0.039,54.0,54.0,52.0,1910.0,1.06
Gen_nc[43],0.09,0.445,-0.784,0.882,0.02,0.014,493.0,493.0,495.0,1459.0,1.02
Gen_nc[44],-0.471,0.442,-1.328,0.339,0.02,0.028,488.0,128.0,499.0,1336.0,1.05
Gen_nc[45],0.399,0.759,-0.98,1.735,0.158,0.113,23.0,23.0,22.0,136.0,1.12
Gen_nc[46],0.058,0.736,-1.376,1.294,0.103,0.074,51.0,51.0,58.0,202.0,1.06
Gen_nc[47],-0.121,0.67,-1.386,1.234,0.02,0.03,1112.0,255.0,904.0,1624.0,1.1
Gen_nc[48],0.172,0.598,-0.963,1.292,0.03,0.021,405.0,397.0,371.0,302.0,1.04
Gen_nc[49],0.667,0.696,-0.745,2.007,0.021,0.043,1109.0,131.0,934.0,1822.0,1.08
Gen_nc[50],0.23,0.674,-1.063,1.588,0.019,0.015,1224.0,1056.0,1087.0,1566.0,1.05
Gen_nc[51],-0.588,0.74,-1.942,0.824,0.035,0.063,451.0,70.0,403.0,1561.0,1.04
Gen_nc[52],0.439,0.747,-0.992,1.923,0.041,0.057,334.0,87.0,371.0,161.0,1.06
Gen_nc[53],1.109,0.703,-0.127,2.452,0.101,0.072,49.0,49.0,53.0,1430.0,1.06
Gen_nc[54],-0.633,0.651,-1.81,0.565,0.104,0.074,39.0,39.0,42.0,292.0,1.07
Gen_nc[55],-0.523,0.669,-1.837,0.733,0.019,0.014,1253.0,1140.0,1112.0,1813.0,1.12
Gen_nc[56],-0.277,0.684,-1.708,0.908,0.055,0.052,157.0,85.0,143.0,1754.0,1.03
Gen_nc[57],-0.846,0.931,-2.403,0.643,0.233,0.168,16.0,16.0,18.0,667.0,1.15
Gen_nc[58],0.121,0.795,-1.376,1.476,0.156,0.111,26.0,26.0,27.0,912.0,1.1
Gen_nc[59],-1.093,0.896,-2.811,0.549,0.03,0.048,885.0,175.0,736.0,1066.0,1.08
Gen_nc[60],1.993,0.78,0.362,3.262,0.116,0.085,45.0,43.0,40.0,1753.0,1.07
Gen_nc[61],1.13,1.003,-0.684,3.181,0.036,0.025,797.0,797.0,784.0,540.0,1.17
Gen_nc[62],0.649,0.742,-0.864,1.8,0.142,0.102,27.0,27.0,30.0,1018.0,1.09
Gen_nc[63],0.363,0.598,-0.959,1.353,0.031,0.022,363.0,363.0,305.0,298.0,1.04
Gen_nc[64],-0.304,0.719,-1.721,1.02,0.042,0.046,297.0,122.0,299.0,1536.0,1.05
Gen_nc[65],-0.392,0.805,-1.739,1.011,0.185,0.133,19.0,19.0,21.0,1710.0,1.13
Gen_nc[66],-0.345,0.86,-1.652,1.464,0.132,0.094,42.0,42.0,47.0,135.0,1.05
Gen_nc[67],0.346,0.725,-1.083,1.685,0.037,0.053,391.0,94.0,349.0,1498.0,1.07
Gen_nc[68],0.517,0.877,-0.969,2.037,0.249,0.212,12.0,9.0,14.0,79.0,1.2
Gen_nc[69],-0.174,0.562,-1.138,0.863,0.077,0.055,53.0,53.0,61.0,1054.0,1.05
Gen_nc[70],0.261,0.741,-0.894,1.734,0.101,0.071,54.0,54.0,56.0,349.0,1.05
Gen_nc[71],0.276,0.71,-1.037,1.506,0.13,0.093,30.0,30.0,31.0,1412.0,1.09
Gen_nc[72],-0.137,0.84,-1.628,1.45,0.088,0.063,90.0,90.0,127.0,1182.0,1.03
Gen_nc[73],0.462,0.703,-0.562,1.741,0.166,0.119,18.0,18.0,19.0,227.0,1.14
Gen_nc[74],0.28,1.061,-1.828,1.738,0.379,0.279,8.0,8.0,11.0,20.0,1.27
Gen_nc[75],-1.291,0.412,-2.082,-0.578,0.074,0.052,31.0,31.0,31.0,1663.0,1.09
Gen_nc[76],0.537,0.506,-0.415,1.525,0.028,0.038,316.0,90.0,220.0,1302.0,1.04
Gen_nc[77],-0.407,0.548,-1.426,0.621,0.095,0.068,33.0,33.0,36.0,909.0,1.08
Gen_nc[78],2.066,1.105,-0.408,3.866,0.133,0.095,69.0,69.0,91.0,240.0,1.05
Gen_nc[79],-0.27,0.539,-1.258,0.782,0.013,0.03,1639.0,167.0,1366.0,1376.0,1.13
Gen_nc[80],1.975,0.867,0.45,3.378,0.229,0.165,14.0,14.0,16.0,131.0,1.17
Gen_nc[81],0.769,0.704,-0.637,1.98,0.087,0.061,66.0,66.0,59.0,1636.0,1.05
Gen_nc[82],0.359,0.733,-1.012,1.906,0.036,0.041,404.0,163.0,456.0,171.0,1.12
Gen_nc[83],1.479,0.604,0.288,2.617,0.02,0.017,873.0,603.0,651.0,1795.0,1.14
Gen_nc[84],-0.009,0.738,-1.219,1.602,0.098,0.07,57.0,57.0,55.0,153.0,1.05
Gen_nc[85],-0.184,0.948,-2.17,1.171,0.348,0.3,7.0,6.0,10.0,23.0,1.29
Gen_nc[86],0.905,1.08,-1.11,2.39,0.35,0.256,10.0,10.0,12.0,22.0,1.24
Gen_nc[87],-0.342,0.565,-1.418,0.687,0.024,0.017,559.0,559.0,537.0,1384.0,1.07
Gen_nc[88],0.157,0.686,-1.059,1.629,0.028,0.041,598.0,137.0,524.0,160.0,1.12
Gen_nc[89],0.738,0.606,-0.567,1.758,0.058,0.041,108.0,108.0,131.0,50.0,1.08
Gen_nc[90],-0.127,0.634,-1.383,1.052,0.044,0.031,208.0,208.0,246.0,1825.0,1.03
Gen_nc[91],0.782,0.464,-0.16,1.512,0.09,0.064,27.0,27.0,27.0,930.0,1.1
Gen_nc[92],-0.759,0.448,-1.671,0.013,0.04,0.037,128.0,74.0,132.0,1065.0,1.04
Gen_nc[93],0.236,0.718,-1.093,1.567,0.091,0.065,62.0,62.0,64.0,261.0,1.04
Gen_nc[94],-0.906,0.687,-2.111,0.29,0.137,0.098,25.0,25.0,25.0,159.0,1.1
Gen_nc[95],-0.93,0.566,-1.94,0.258,0.042,0.03,183.0,183.0,166.0,1603.0,1.03
Gen_nc[96],0.808,0.724,-0.442,2.342,0.029,0.058,612.0,78.0,521.0,904.0,1.07
Gen_nc[97],0.315,0.837,-1.211,1.823,0.193,0.138,19.0,19.0,20.0,38.0,1.13
Gen_nc[98],0.488,0.776,-0.922,1.98,0.071,0.05,119.0,119.0,144.0,382.0,1.03
Gen_nc[99],-1.786,0.762,-3.104,-0.318,0.064,0.045,143.0,143.0,162.0,250.0,1.04
Gen_nc[100],-0.788,0.769,-2.12,0.692,0.141,0.101,30.0,30.0,29.0,1025.0,1.09
Gen_nc[101],-1.2,0.532,-2.144,-0.19,0.055,0.039,95.0,95.0,112.0,263.0,1.04
Gen_nc[102],-0.764,0.591,-1.835,0.423,0.04,0.028,219.0,219.0,213.0,1392.0,1.03
Gen_nc[103],0.292,0.675,-0.91,1.347,0.173,0.125,15.0,15.0,15.0,366.0,1.19
Gen_nc[104],-0.002,0.521,-0.917,1.033,0.045,0.032,137.0,137.0,148.0,1118.0,1.03
Gen_nc[105],-1.573,0.63,-2.622,-0.367,0.065,0.054,94.0,69.0,99.0,383.0,1.03
Gen_nc[106],-1.839,0.56,-2.919,-0.861,0.074,0.056,57.0,51.0,57.0,1624.0,1.05
Gen_nc[107],-0.855,0.608,-1.943,0.362,0.063,0.055,93.0,63.0,91.0,306.0,1.04
Gen_nc[108],0.162,0.632,-1.032,1.417,0.015,0.029,1878.0,232.0,1763.0,1403.0,1.11
Gen_nc[109],-0.214,0.671,-1.503,1.078,0.034,0.042,395.0,130.0,460.0,1792.0,1.02
Gen_nc[110],0.289,0.698,-0.991,1.63,0.044,0.059,248.0,71.0,239.0,1260.0,1.09
Gen_nc[111],0.238,0.62,-1.006,1.374,0.047,0.034,171.0,171.0,239.0,305.0,1.03
Gen_nc[112],-0.186,0.688,-1.54,1.077,0.054,0.054,161.0,81.0,154.0,291.0,1.05
Gen_nc[113],0.154,0.802,-1.591,1.324,0.167,0.119,23.0,23.0,23.0,29.0,1.11
Gen_nc[114],0.181,0.66,-1.05,1.476,0.056,0.043,138.0,117.0,126.0,1093.0,1.03
Gen_nc[115],-0.602,0.747,-1.762,0.966,0.108,0.077,48.0,48.0,47.0,1647.0,1.06
Gen_nc[116],0.065,0.449,-0.702,0.926,0.063,0.044,52.0,52.0,60.0,1774.0,1.05
Gen_nc[117],-0.059,0.676,-1.176,1.166,0.153,0.11,20.0,20.0,23.0,293.0,1.12
Gen_nc[118],0.182,0.736,-1.327,1.436,0.046,0.058,255.0,80.0,282.0,134.0,1.2
Gen_nc[119],-0.226,0.512,-1.099,0.602,0.123,0.088,17.0,17.0,20.0,264.0,1.15
Gen_nc[120],0.564,0.609,-0.599,1.694,0.076,0.054,65.0,65.0,64.0,1505.0,1.05
Gen_nc[121],0.991,0.74,-0.573,2.224,0.085,0.061,75.0,75.0,73.0,1303.0,1.04
Gen_nc[122],0.197,0.441,-0.685,1.03,0.017,0.012,700.0,700.0,694.0,1248.0,1.03
Gen_nc[123],1.632,0.577,0.629,2.815,0.033,0.035,308.0,133.0,313.0,913.0,1.05
Gen_nc[124],-1.0,0.574,-1.913,0.183,0.096,0.07,36.0,34.0,36.0,1805.0,1.08
Gen_nc[125],2.337,0.551,1.385,3.216,0.137,0.108,16.0,14.0,16.0,98.0,1.18
Gen_nc[126],-0.323,0.535,-1.308,0.726,0.038,0.027,194.0,194.0,168.0,1542.0,1.03
Gen_nc[127],0.145,0.601,-0.97,1.314,0.065,0.046,85.0,85.0,88.0,924.0,1.03
Gen_nc[128],0.588,0.469,-0.376,1.464,0.017,0.013,792.0,654.0,717.0,1233.0,1.16
Gen_nc[129],0.551,0.536,-0.407,1.757,0.037,0.028,210.0,182.0,215.0,149.0,1.12
Gen_nc[130],0.395,0.591,-0.695,1.549,0.049,0.045,148.0,86.0,161.0,1783.0,1.03
Gen_nc[131],0.299,0.369,-0.319,1.093,0.049,0.035,58.0,58.0,57.0,1404.0,1.06
Gen_nc[132],-0.266,0.59,-1.501,0.732,0.059,0.042,98.0,98.0,107.0,1600.0,1.04
Gen_nc[133],-0.303,0.629,-1.292,0.799,0.187,0.142,11.0,10.0,14.0,32.0,1.21
Gen_nc[134],0.088,0.518,-0.99,0.969,0.038,0.033,184.0,123.0,199.0,200.0,1.1
Gen_nc[135],-0.16,0.733,-1.456,0.961,0.209,0.151,12.0,12.0,13.0,39.0,1.22
Gen_nc[136],-0.852,0.61,-1.893,0.282,0.128,0.104,23.0,18.0,22.0,565.0,1.13
Gen_nc[137],1.259,0.454,0.381,2.104,0.021,0.015,455.0,455.0,445.0,1805.0,1.14
Gen_nc[138],0.332,0.635,-0.878,1.32,0.113,0.08,32.0,32.0,34.0,446.0,1.08
Gen_nc[139],0.342,0.543,-0.743,1.333,0.019,0.037,798.0,109.0,684.0,1644.0,1.03
Gen_nc[140],-0.035,0.513,-1.063,0.919,0.029,0.02,323.0,323.0,278.0,1742.0,1.02
Gen_nc[141],-1.078,0.549,-2.091,-0.131,0.099,0.071,30.0,30.0,30.0,1735.0,1.09
Gen_nc[142],-0.945,0.398,-1.664,-0.159,0.021,0.015,347.0,347.0,340.0,902.0,1.13
Gen_nc[143],-0.402,0.668,-1.579,0.949,0.085,0.061,62.0,62.0,59.0,32.0,1.05
Gen_nc[144],-0.699,0.527,-1.584,0.296,0.108,0.079,24.0,23.0,26.0,1744.0,1.11
Gen_nc[145],0.019,0.538,-1.031,0.862,0.114,0.081,22.0,22.0,22.0,1169.0,1.12
Gen_nc[146],0.611,0.61,-0.622,1.749,0.028,0.041,488.0,112.0,437.0,1933.0,1.09
Gen_nc[147],0.021,0.501,-1.032,0.891,0.048,0.034,110.0,110.0,115.0,1637.0,1.03
Gen_nc[148],-0.827,0.712,-2.008,0.586,0.095,0.068,56.0,56.0,59.0,1177.0,1.05
Gen_nc[149],-0.113,0.787,-1.507,1.243,0.216,0.156,13.0,13.0,14.0,37.0,1.2
Gen_nc[150],0.122,0.692,-1.107,1.484,0.03,0.035,541.0,202.0,494.0,1713.0,1.13
Gen_nc[151],-0.497,0.611,-1.894,0.507,0.058,0.052,110.0,71.0,109.0,32.0,1.04
Gen_nc[152],0.47,0.732,-0.923,1.82,0.032,0.023,510.0,506.0,477.0,1242.0,1.08
Gen_nc[153],1.11,0.515,0.072,2.034,0.021,0.02,605.0,325.0,526.0,1653.0,1.17
Gen_nc[154],0.065,0.689,-1.299,1.32,0.104,0.074,44.0,44.0,41.0,1760.0,1.07
Gen_nc[155],-1.126,0.581,-2.303,-0.032,0.032,0.022,337.0,337.0,315.0,1257.0,1.03
Gen_nc[156],-1.048,0.478,-1.886,-0.179,0.126,0.091,14.0,14.0,15.0,29.0,1.19
Gen_nc[157],0.109,0.611,-1.076,1.285,0.024,0.017,640.0,640.0,617.0,1351.0,1.1
Gen_nc[158],-1.144,0.423,-1.963,-0.327,0.013,0.01,1010.0,917.0,963.0,1288.0,1.19
Gen_nc[159],-0.639,0.472,-1.634,0.18,0.032,0.043,212.0,62.0,229.0,29.0,1.18
Gen_nc[160],0.012,0.556,-1.137,1.052,0.015,0.031,1472.0,164.0,1357.0,1612.0,1.16
Gen_nc[161],0.473,0.564,-0.642,1.451,0.056,0.039,103.0,103.0,113.0,1602.0,1.03
Gen_nc[162],0.283,0.545,-0.565,1.353,0.109,0.078,25.0,25.0,26.0,249.0,1.1
Gen_nc[163],0.965,0.49,0.025,1.746,0.088,0.068,31.0,27.0,34.0,1493.0,1.09
Gen_nc[164],0.142,0.586,-1.139,1.089,0.106,0.076,31.0,31.0,33.0,28.0,1.09
Gen_nc[165],1.187,0.627,-0.043,2.347,0.04,0.029,242.0,242.0,358.0,1089.0,1.06
Gen_nc[166],0.573,0.539,-0.467,1.595,0.038,0.027,205.0,205.0,194.0,1236.0,1.02
Gen_nc[167],0.173,0.73,-1.305,1.234,0.168,0.12,19.0,19.0,19.0,1983.0,1.14
Gen_nc[168],0.052,0.793,-1.255,1.495,0.153,0.109,27.0,27.0,29.0,1960.0,1.09
Gen_nc[169],0.352,0.785,-1.064,1.604,0.178,0.128,19.0,19.0,22.0,581.0,1.12
Gen_nc[170],0.712,0.517,-0.309,1.665,0.017,0.012,936.0,936.0,847.0,1500.0,1.17
Gen_nc[171],0.778,0.803,-0.678,2.266,0.134,0.095,36.0,36.0,37.0,1649.0,1.08
Gen_nc[172],0.843,0.757,-0.787,2.146,0.062,0.044,150.0,150.0,165.0,241.0,1.03
Gen_nc[173],-0.736,0.466,-1.614,0.103,0.055,0.039,72.0,72.0,77.0,806.0,1.04
Gen_nc[174],-0.671,0.697,-2.122,0.64,0.035,0.055,403.0,82.0,311.0,1124.0,1.04
Gen_nc[175],0.228,0.614,-0.892,1.395,0.091,0.064,46.0,46.0,49.0,1120.0,1.06
Gen_nc[176],-0.404,0.648,-1.72,0.777,0.025,0.055,651.0,70.0,570.0,1734.0,1.11
Gen_nc[177],-0.197,0.648,-1.509,0.882,0.087,0.062,56.0,56.0,54.0,1205.0,1.06
Gen_nc[178],-1.022,0.518,-1.973,-0.031,0.023,0.016,516.0,516.0,509.0,1751.0,1.05
Gen_nc[179],0.009,0.589,-1.108,1.209,0.016,0.036,1437.0,133.0,1283.0,1247.0,1.17
Gen_nc[180],-0.278,0.63,-1.586,0.863,0.018,0.032,1217.0,189.0,958.0,1403.0,1.08
Gen_nc[181],0.875,0.758,-0.7,2.24,0.058,0.041,171.0,171.0,301.0,348.0,1.03
Gen_nc[182],-0.765,0.729,-2.081,0.722,0.018,0.014,1708.0,1339.0,1525.0,1324.0,1.16
Gen_nc[183],0.287,0.713,-1.222,1.349,0.127,0.091,32.0,32.0,32.0,1899.0,1.09
Gen_nc[184],1.008,0.819,-0.483,2.554,0.078,0.088,110.0,44.0,89.0,1899.0,1.04
Gen_nc[185],1.027,0.963,-0.429,2.86,0.194,0.139,25.0,25.0,29.0,1317.0,1.1
Gen_nc[186],0.181,0.746,-1.183,1.383,0.176,0.126,18.0,18.0,19.0,514.0,1.15
Gen_nc[187],-0.895,0.739,-2.087,0.608,0.128,0.091,33.0,33.0,30.0,1055.0,1.09
Gen_nc[188],-0.878,0.795,-2.346,0.69,0.067,0.088,139.0,41.0,128.0,64.0,1.09
Gen_nc[189],-0.65,0.604,-1.776,0.484,0.061,0.043,97.0,97.0,93.0,1628.0,1.04
Gen_nc[190],-0.683,0.687,-2.073,0.497,0.025,0.038,745.0,167.0,687.0,325.0,1.11
Gen_nc[191],-0.993,0.789,-2.512,0.454,0.042,0.064,360.0,76.0,263.0,1206.0,1.09
Gen_nc[192],0.308,0.566,-0.915,1.314,0.018,0.02,1043.0,417.0,842.0,1242.0,1.09
Gen_nc[193],-0.791,0.703,-2.041,0.694,0.022,0.015,1045.0,1045.0,1012.0,391.0,1.1
Gen_nc[194],0.92,0.765,-0.503,2.329,0.075,0.073,103.0,55.0,85.0,162.0,1.04
Gen_nc[195],0.773,0.768,-0.653,2.149,0.103,0.073,56.0,56.0,64.0,1819.0,1.05
Gen_nc[196],1.069,0.987,-0.665,2.888,0.153,0.118,42.0,35.0,43.0,915.0,1.06
Gen_nc[197],1.941,0.566,0.898,3.083,0.022,0.016,663.0,650.0,634.0,382.0,1.1
benthopelagic,-0.048,0.4,-0.84,0.743,0.036,0.039,125.0,54.0,167.0,68.0,1.04
demersal,0.101,0.406,-0.78,0.771,0.054,0.038,57.0,57.0,68.0,99.0,1.06
pelagic,0.092,0.438,-0.739,0.918,0.023,0.032,375.0,97.0,373.0,170.0,1.21
pelagic_neritic,0.26,0.408,-0.698,0.927,0.03,0.021,181.0,181.0,204.0,65.0,1.08
pelagic_oceanic,0.353,0.482,-0.488,1.329,0.033,0.037,220.0,85.0,223.0,877.0,1.1
