,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
ExMu[2],55.655,19.533,22.219,90.849,0.51,0.361,1467.0,1467.0,1335.0,1899.0,1.01
ExMu[3],30.556,12.758,9.681,54.644,0.948,0.735,181.0,151.0,282.0,220.0,1.02
ExMu[4],21.369,8.201,7.441,35.553,0.874,0.62,88.0,88.0,102.0,286.0,1.03
ExMu[5],22.221,12.976,5.742,46.063,0.483,0.342,721.0,721.0,523.0,2012.0,1.01
ExMu[6],15.868,9.533,2.538,33.631,0.411,0.291,538.0,538.0,346.0,246.0,1.03
ExMu[7],8.62,4.862,1.875,17.198,0.219,0.155,492.0,492.0,279.0,2073.0,1.02
ExMu[8],11.019,6.337,2.374,21.733,0.274,0.194,534.0,534.0,308.0,464.0,1.01
ExMu[9],19.8,10.682,4.193,39.006,0.305,0.216,1226.0,1226.0,1053.0,2226.0,1.03
ExMu[10],33.082,10.551,16.34,52.845,0.53,0.375,396.0,396.0,277.0,1392.0,1.02
ExMu[11],16.633,7.175,6.457,29.884,0.428,0.303,281.0,281.0,457.0,1861.0,1.02
ExMu[12],1.989,1.304,0.367,4.234,0.067,0.047,383.0,383.0,253.0,335.0,1.03
ExMu[13],18.212,9.876,4.649,35.234,0.37,0.262,711.0,711.0,527.0,871.0,1.03
ExMu[14],23.101,10.245,8.318,41.984,0.858,0.608,143.0,143.0,79.0,156.0,1.04
ExMu[15],21.605,10.064,6.696,39.525,0.652,0.462,238.0,238.0,206.0,459.0,1.02
ExMu[16],43.695,16.359,18.361,75.673,1.82,1.292,81.0,81.0,105.0,266.0,1.03
ExMu[17],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[18],47.659,25.476,10.305,90.305,0.617,0.436,1706.0,1706.0,1236.0,1352.0,1.01
ExMu[19],66.196,43.872,10.744,136.668,6.493,5.642,46.0,31.0,161.0,32.0,1.03
ExMu[20],62.201,34.825,14.774,132.458,4.807,3.418,52.0,52.0,61.0,151.0,1.04
ExMu[21],38.728,14.847,13.902,68.893,1.671,1.243,79.0,72.0,90.0,68.0,1.03
ExMu[22],98.767,52.473,22.322,191.827,2.552,1.806,423.0,423.0,586.0,1033.0,1.02
ExMu[23],62.133,34.8,12.328,120.656,1.366,0.967,649.0,649.0,378.0,261.0,1.01
ExMu[24],43.89,25.729,9.08,88.461,1.051,0.744,599.0,599.0,306.0,539.0,1.01
ExMu[25],11.357,5.317,3.321,20.378,0.248,0.176,458.0,458.0,238.0,301.0,1.02
ExMu[26],59.463,33.766,13.789,130.965,4.876,3.469,48.0,48.0,76.0,98.0,1.04
ExMu[27],60.913,34.34,15.783,126.246,1.57,1.111,479.0,479.0,543.0,2471.0,1.02
ExMu[28],41.478,12.69,20.231,64.444,0.422,0.299,904.0,904.0,731.0,1653.0,1.01
ExMu[29],26.037,8.857,12.538,43.471,0.299,0.211,880.0,880.0,819.0,2664.0,1.01
ExMu[30],16.044,5.344,7.264,26.095,0.217,0.153,607.0,607.0,432.0,2002.0,1.01
ExMu[31],34.248,11.999,13.308,54.297,0.748,0.53,257.0,257.0,185.0,175.0,1.02
ExMu[32],54.623,17.439,26.109,87.836,0.356,0.252,2400.0,2400.0,2034.0,2551.0,1.01
ExMu[33],43.271,12.558,21.925,66.756,0.362,0.256,1206.0,1206.0,1050.0,2157.0,1.0
ExMu[34],43.271,12.558,21.925,66.756,0.362,0.256,1206.0,1206.0,1050.0,2157.0,1.0
ExMu[35],8.827,2.788,4.265,14.164,0.074,0.052,1432.0,1432.0,1342.0,1756.0,1.01
ExMu[36],54.623,17.439,26.109,87.836,0.356,0.252,2400.0,2400.0,2034.0,2551.0,1.01
ExMu[37],41.478,12.69,20.231,64.444,0.422,0.299,904.0,904.0,731.0,1653.0,1.01
ExMu[38],26.037,8.857,12.538,43.471,0.299,0.211,880.0,880.0,819.0,2664.0,1.01
ExMu[39],38.728,14.847,13.902,68.893,1.671,1.243,79.0,72.0,90.0,68.0,1.03
ExMu[40],34.248,11.999,13.308,54.297,0.748,0.53,257.0,257.0,185.0,175.0,1.02
ExMu[41],4.441,2.043,1.184,7.803,0.063,0.044,1055.0,1055.0,508.0,1753.0,1.01
ExMu[42],2.559,1.543,0.51,5.142,0.092,0.065,284.0,284.0,155.0,291.0,1.02
ExMu[43],61.062,18.455,32.159,98.603,1.402,0.993,173.0,173.0,202.0,955.0,1.02
ExMu[44],61.062,18.455,32.159,98.603,1.402,0.993,173.0,173.0,202.0,955.0,1.02
ExMu[45],61.062,18.455,32.159,98.603,1.402,0.993,173.0,173.0,202.0,955.0,1.02
ExMu[46],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[47],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[48],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[49],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[50],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[51],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[52],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[53],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[54],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[55],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[56],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[57],35.195,6.712,23.476,47.227,0.577,0.409,135.0,135.0,107.0,229.0,1.03
ExMu[58],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[59],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[60],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[61],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[62],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[63],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[64],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[65],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[66],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[67],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[68],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[69],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[70],18.192,7.946,6.546,32.565,0.606,0.43,172.0,172.0,142.0,1153.0,1.02
ExMu[71],32.563,18.049,7.961,63.865,0.608,0.43,881.0,881.0,467.0,1854.0,1.0
ExMu[72],52.184,23.891,16.093,95.251,2.864,2.582,70.0,43.0,160.0,34.0,1.02
ExMu[73],40.112,22.797,8.239,77.91,1.599,1.133,203.0,203.0,162.0,495.0,1.03
ExMu[74],26.985,14.04,5.719,50.27,0.609,0.431,532.0,532.0,266.0,1676.0,1.01
ExMu[75],36.505,20.808,9.716,75.045,2.848,2.025,53.0,53.0,75.0,102.0,1.05
ExMu[76],56.007,24.861,18.092,101.661,0.633,0.448,1542.0,1542.0,1350.0,1733.0,1.02
ExMu[77],45.157,22.2,11.955,83.923,0.835,0.591,707.0,707.0,465.0,398.0,1.01
ExMu[78],50.754,28.096,10.759,100.928,1.592,1.166,311.0,291.0,374.0,258.0,1.01
ExMu[79],55.655,19.533,22.219,90.849,0.51,0.361,1467.0,1467.0,1335.0,1899.0,1.01
ExMu[80],52.184,23.891,16.093,95.251,2.864,2.582,70.0,43.0,160.0,34.0,1.02
ExMu[81],58.215,29.309,13.416,108.966,0.929,0.657,994.0,994.0,824.0,2197.0,1.01
ExMu[82],15.131,8.852,3.246,31.802,0.439,0.316,406.0,393.0,804.0,246.0,1.03
ExMu[83],16.633,7.175,6.457,29.884,0.428,0.303,281.0,281.0,457.0,1861.0,1.02
ExMu[84],34.663,15.747,10.931,64.148,0.491,0.347,1030.0,1030.0,806.0,822.0,1.01
ExMu[85],33.88,16.644,9.888,66.121,1.468,1.231,129.0,92.0,257.0,71.0,1.02
ExMu[86],52.187,27.911,12.022,104.11,0.739,0.522,1428.0,1428.0,1120.0,2161.0,1.01
ExMu[87],23.101,10.245,8.318,41.984,0.858,0.608,143.0,143.0,79.0,156.0,1.04
ExMu[88],33.082,10.551,16.34,52.845,0.53,0.375,396.0,396.0,277.0,1392.0,1.02
ExMu[89],23.583,9.218,10.206,40.695,0.45,0.318,420.0,420.0,451.0,1672.0,1.01
ExMu[90],26.22,14.967,5.854,51.54,0.385,0.272,1510.0,1510.0,1001.0,1407.0,1.01
ExMu[91],28.36,12.916,9.66,52.478,0.694,0.491,346.0,346.0,331.0,740.0,1.01
ExMu[92],21.245,9.596,7.42,38.922,0.658,0.521,213.0,170.0,388.0,299.0,1.01
ExMu[93],22.609,14.119,4.395,49.884,2.265,1.614,39.0,39.0,78.0,31.0,1.04
ExMu[94],51.401,14.394,27.152,76.965,0.834,0.591,298.0,298.0,287.0,1018.0,1.02
ExMu[95],51.401,14.394,27.152,76.965,0.834,0.591,298.0,298.0,287.0,1018.0,1.02
ExMu[96],51.401,14.394,27.152,76.965,0.834,0.591,298.0,298.0,287.0,1018.0,1.02
ExMu[97],51.401,14.394,27.152,76.965,0.834,0.591,298.0,298.0,287.0,1018.0,1.02
ExMu[98],51.401,14.394,27.152,76.965,0.834,0.591,298.0,298.0,287.0,1018.0,1.02
ExMu[99],68.98,38.566,17.184,137.351,2.027,1.435,362.0,362.0,329.0,691.0,1.02
ExMu[100],52.735,29.989,12.686,108.481,1.079,0.764,772.0,772.0,513.0,916.0,1.01
ExMu[101],40.136,22.842,9.471,81.028,0.713,0.504,1027.0,1027.0,772.0,695.0,1.02
ExMu[102],88.397,47.227,24.413,173.809,4.085,2.895,134.0,134.0,129.0,868.0,1.02
ExMu[103],72.701,42.777,17.566,155.146,2.171,1.537,388.0,388.0,193.0,559.0,1.02
ExMu[104],43.857,12.32,23.561,67.257,0.433,0.306,810.0,810.0,685.0,721.0,1.01
ExMu[105],106.123,59.579,25.231,218.541,7.697,5.469,60.0,60.0,67.0,304.0,1.04
ExMu[106],147.4,84.496,36.337,294.916,5.64,3.994,224.0,224.0,207.0,1200.0,1.02
ExMu[107],125.964,45.385,50.379,208.127,4.629,3.283,96.0,96.0,81.0,203.0,1.04
ExMu[108],205.412,105.282,43.452,395.401,3.889,2.751,733.0,733.0,689.0,504.0,1.01
ExMu[109],422.556,184.929,139.613,770.192,13.703,9.705,182.0,182.0,213.0,280.0,1.02
ExMu[110],438.181,177.782,158.041,768.359,5.825,4.12,931.0,931.0,655.0,321.0,1.02
ExMu[111],192.607,79.824,72.104,337.129,2.377,1.803,1128.0,980.0,1090.0,1776.0,1.01
ExMu[112],88.949,35.169,34.367,155.45,1.417,1.002,616.0,616.0,428.0,2197.0,1.01
ExMu[113],97.797,54.612,22.922,192.173,2.42,1.712,509.0,509.0,416.0,585.0,1.01
ExMu[114],94.514,58.151,17.372,189.615,3.567,2.525,266.0,266.0,76.0,182.0,1.04
ExMu[115],97.886,39.568,37.311,173.206,1.837,1.3,464.0,464.0,545.0,898.0,1.02
ExMu[116],97.886,39.568,37.311,173.206,1.837,1.3,464.0,464.0,545.0,898.0,1.02
ExMu[117],67.437,51.967,7.861,201.527,13.56,10.842,15.0,12.0,40.0,12.0,1.07
ExMu[118],65.644,37.539,14.573,133.373,4.654,3.305,65.0,65.0,70.0,313.0,1.04
ExMu[119],88.476,49.055,17.436,173.634,2.142,1.515,525.0,525.0,209.0,91.0,1.02
ExMu[120],45.322,19.34,15.983,81.737,0.973,0.689,395.0,395.0,488.0,1334.0,1.02
ExMu[121],45.322,19.34,15.983,81.737,0.973,0.689,395.0,395.0,488.0,1334.0,1.02
ExMu[122],70.218,42.244,15.298,154.705,2.229,1.577,359.0,359.0,397.0,257.0,1.01
ExMu[123],78.273,44.054,20.542,157.228,3.569,2.529,152.0,152.0,142.0,420.0,1.02
ExMu[124],88.025,34.23,32.466,153.09,1.41,0.997,590.0,590.0,414.0,532.0,1.01
ExMu[125],14.039,5.141,5.504,23.399,0.337,0.265,232.0,189.0,305.0,173.0,1.02
ExMu[126],53.217,28.028,13.057,103.089,0.765,0.541,1341.0,1341.0,868.0,1949.0,1.02
ExMu[127],60.845,16.018,32.331,91.259,0.47,0.332,1163.0,1163.0,1037.0,2621.0,1.01
ExMu[128],71.16,14.329,46.297,97.332,1.482,1.051,94.0,94.0,101.0,402.0,1.03
ExMu[129],53.82,29.966,9.12,102.246,1.357,0.96,487.0,487.0,335.0,165.0,1.02
ExMu[130],63.515,35.226,13.241,123.119,3.457,2.451,104.0,104.0,128.0,1312.0,1.04
ExMu[131],47.408,20.599,15.362,85.785,1.016,0.719,411.0,411.0,366.0,282.0,1.01
ExMu[132],79.762,24.731,37.721,120.818,3.048,2.165,66.0,66.0,51.0,30.0,1.06
ExMu[133],79.762,24.731,37.721,120.818,3.048,2.165,66.0,66.0,51.0,30.0,1.06
ExMu[134],79.762,24.731,37.721,120.818,3.048,2.165,66.0,66.0,51.0,30.0,1.06
ExMu[135],65.835,22.938,27.889,109.469,2.343,1.662,96.0,96.0,121.0,201.0,1.03
ExMu[136],65.835,22.938,27.889,109.469,2.343,1.662,96.0,96.0,121.0,201.0,1.03
ExMu[137],65.835,22.938,27.889,109.469,2.343,1.662,96.0,96.0,121.0,201.0,1.03
ExMu[138],66.471,37.751,18.199,141.487,3.928,2.786,92.0,92.0,117.0,246.0,1.03
ExMu[139],78.945,48.673,15.9,162.932,2.875,2.035,287.0,287.0,120.0,1086.0,1.02
ExMu[140],49.597,26.931,13.95,98.359,1.955,1.384,190.0,190.0,174.0,1498.0,1.02
ExMu[141],22.661,9.694,8.137,40.289,0.413,0.292,552.0,552.0,425.0,412.0,1.02
ExMu[142],22.661,9.694,8.137,40.289,0.413,0.292,552.0,552.0,425.0,412.0,1.02
ExMu[143],52.849,36.042,10.73,107.954,3.633,2.577,98.0,98.0,83.0,154.0,1.03
ExMu[144],37.886,17.277,14.781,71.331,1.23,0.871,197.0,197.0,117.0,1222.0,1.03
ExMu[145],53.26,21.341,20.945,93.545,0.606,0.429,1239.0,1239.0,1017.0,507.0,1.02
ExMu[146],55.691,19.344,22.717,91.298,1.039,0.736,346.0,346.0,357.0,339.0,1.02
ExMu[147],32.209,14.935,9.958,57.449,1.082,1.004,191.0,111.0,394.0,149.0,1.02
ExMu[148],76.248,26.721,30.815,123.971,0.778,0.55,1180.0,1180.0,1079.0,1687.0,1.01
ExMu[149],55.699,21.935,23.558,98.228,1.369,0.969,257.0,257.0,258.0,513.0,1.02
ExMu[150],30.594,11.137,12.691,50.87,0.728,0.516,234.0,234.0,243.0,1247.0,1.02
ExMu[151],27.021,10.074,10.117,43.497,0.593,0.42,288.0,288.0,229.0,440.0,1.02
ExMu[152],14.905,5.45,6.342,25.229,0.433,0.306,159.0,159.0,210.0,434.0,1.02
ExMu[153],32.673,5.258,23.477,42.769,0.209,0.148,634.0,634.0,633.0,799.0,1.01
ExMu[154],86.981,31.339,35.906,146.394,3.351,2.378,87.0,87.0,110.0,295.0,1.03
ExMu[155],61.458,17.936,31.146,95.984,0.529,0.378,1150.0,1129.0,1230.0,1558.0,1.01
ExMu[156],61.458,17.936,31.146,95.984,0.529,0.378,1150.0,1129.0,1230.0,1558.0,1.01
ExMu[157],39.642,13.983,18.424,65.801,0.842,0.596,276.0,276.0,173.0,1645.0,1.02
ExMu[158],57.151,22.412,23.754,97.422,2.185,1.549,105.0,105.0,59.0,141.0,1.05
ExMu[159],57.151,22.412,23.754,97.422,2.185,1.549,105.0,105.0,59.0,141.0,1.05
ExMu[160],42.671,11.212,22.259,63.172,0.666,0.472,283.0,283.0,264.0,1186.0,1.02
ExMu[161],23.71,7.52,12.261,37.752,0.762,0.541,97.0,97.0,65.0,414.0,1.04
ExMu[162],23.71,7.52,12.261,37.752,0.762,0.541,97.0,97.0,65.0,414.0,1.04
ExMu[163],23.71,7.52,12.261,37.752,0.762,0.541,97.0,97.0,65.0,414.0,1.04
ExMu[164],75.35,13.914,50.307,101.005,0.752,0.532,343.0,343.0,332.0,1855.0,1.02
ExMu[165],75.35,13.914,50.307,101.005,0.752,0.532,343.0,343.0,332.0,1855.0,1.02
ExMu[166],75.35,13.914,50.307,101.005,0.752,0.532,343.0,343.0,332.0,1855.0,1.02
ExMu[167],74.357,12.695,52.13,97.575,1.187,0.842,114.0,114.0,118.0,1705.0,1.03
ExMu[168],74.357,12.695,52.13,97.575,1.187,0.842,114.0,114.0,118.0,1705.0,1.03
ExMu[169],65.093,10.834,43.583,83.651,1.167,0.857,86.0,81.0,99.0,1137.0,1.03
ExMu[170],65.093,10.834,43.583,83.651,1.167,0.857,86.0,81.0,99.0,1137.0,1.03
ExMu[171],65.093,10.834,43.583,83.651,1.167,0.857,86.0,81.0,99.0,1137.0,1.03
ExMu[172],79.266,26.794,34.392,129.219,0.761,0.538,1240.0,1240.0,878.0,1997.0,1.01
ExMu[173],79.266,26.794,34.392,129.219,0.761,0.538,1240.0,1240.0,878.0,1997.0,1.01
ExMu[174],79.266,26.794,34.392,129.219,0.761,0.538,1240.0,1240.0,878.0,1997.0,1.01
ExMu[175],72.816,29.78,24.174,124.443,1.08,0.764,760.0,760.0,500.0,1029.0,1.01
ExMu[176],72.816,29.78,24.174,124.443,1.08,0.764,760.0,760.0,500.0,1029.0,1.01
ExMu[177],23.599,13.249,5.117,46.794,1.222,0.866,118.0,118.0,147.0,788.0,1.03
ExMu[178],61.458,17.936,31.146,95.984,0.529,0.378,1150.0,1129.0,1230.0,1558.0,1.01
ExMu[179],61.458,17.936,31.146,95.984,0.529,0.378,1150.0,1129.0,1230.0,1558.0,1.01
ExMu[180],39.642,13.983,18.424,65.801,0.842,0.596,276.0,276.0,173.0,1645.0,1.02
ExMu[181],39.642,13.983,18.424,65.801,0.842,0.596,276.0,276.0,173.0,1645.0,1.02
ExMu[182],21.486,12.579,5.915,44.672,1.03,0.73,149.0,149.0,57.0,58.0,1.05
ExMu[183],43.832,25.897,9.989,89.27,0.988,0.699,687.0,687.0,524.0,1819.0,1.01
ExMu[184],14.039,5.141,5.504,23.399,0.337,0.265,232.0,189.0,305.0,173.0,1.02
ExMu[185],11.953,4.315,4.888,20.213,0.295,0.209,214.0,214.0,205.0,193.0,1.02
ExMu[186],42.671,11.212,22.259,63.172,0.666,0.472,283.0,283.0,264.0,1186.0,1.02
ExMu[187],42.671,11.212,22.259,63.172,0.666,0.472,283.0,283.0,264.0,1186.0,1.02
ExMu[188],36.741,10.274,17.875,55.145,0.707,0.501,211.0,211.0,185.0,827.0,1.02
ExMu[189],44.45,12.951,22.198,69.156,0.389,0.275,1110.0,1110.0,1009.0,1821.0,1.01
ExMu[190],39.225,15.505,14.371,66.19,0.837,0.592,343.0,343.0,268.0,536.0,1.02
ExMu[191],34.503,12.903,12.684,56.519,0.91,0.645,201.0,201.0,255.0,523.0,1.02
ExMu[192],34.503,12.903,12.684,56.519,0.91,0.645,201.0,201.0,255.0,523.0,1.02
ExMu[193],50.157,28.003,12.836,102.503,1.257,0.889,496.0,496.0,570.0,464.0,1.01
ExMu[194],44.671,23.894,11.031,87.1,1.208,0.855,391.0,391.0,234.0,2479.0,1.01
ExMu[195],21.792,6.828,11.131,34.544,0.636,0.451,115.0,115.0,80.0,669.0,1.03
ExMu[196],35.081,19.335,8.095,70.593,0.636,0.45,924.0,924.0,803.0,1194.0,1.01
ExMu[197],33.487,9.797,16.385,50.676,0.485,0.343,408.0,408.0,364.0,497.0,1.01
ExMu[198],38.94,10.923,18.412,57.305,0.515,0.364,450.0,450.0,382.0,330.0,1.02
ExMu[199],38.034,12.947,18.534,63.473,1.603,1.139,65.0,65.0,80.0,299.0,1.04
ExMu[200],35.328,9.732,17.263,51.518,0.576,0.407,286.0,286.0,262.0,329.0,1.02
ExMu[201],35.876,18.776,8.399,67.934,0.514,0.363,1335.0,1335.0,729.0,1788.0,1.01
ExMu[202],46.914,9.597,30.616,65.594,0.231,0.164,1723.0,1723.0,1533.0,2371.0,1.01
ExMu[203],46.914,9.597,30.616,65.594,0.231,0.164,1723.0,1723.0,1533.0,2371.0,1.01
ExMu[204],47.356,11.066,27.91,67.313,0.392,0.277,798.0,798.0,682.0,1124.0,1.01
ExMu[205],47.356,11.066,27.91,67.313,0.392,0.277,798.0,798.0,682.0,1124.0,1.01
ExMu[206],55.854,11.841,34.722,77.286,0.561,0.397,446.0,446.0,394.0,2586.0,1.01
ExMu[207],55.854,11.841,34.722,77.286,0.561,0.397,446.0,446.0,394.0,2586.0,1.01
ExMu[208],39.404,9.287,22.234,55.385,0.318,0.225,854.0,854.0,642.0,311.0,1.01
ExMu[209],39.404,9.287,22.234,55.385,0.318,0.225,854.0,854.0,642.0,311.0,1.01
ExMu[210],75.35,13.914,50.307,101.005,0.752,0.532,343.0,343.0,332.0,1855.0,1.02
ExMu[211],76.917,17.392,46.347,108.834,0.765,0.542,516.0,516.0,386.0,404.0,1.01
ExMu[212],74.357,12.695,52.13,97.575,1.187,0.842,114.0,114.0,118.0,1705.0,1.03
ExMu[213],65.093,10.834,43.583,83.651,1.167,0.857,86.0,81.0,99.0,1137.0,1.03
ExMu[214],65.603,10.969,45.554,86.082,1.326,0.983,68.0,63.0,82.0,507.0,1.04
ExMu[215],43.915,26.922,10.241,92.227,2.153,1.525,156.0,156.0,268.0,234.0,1.05
ExMu[216],21.952,5.022,13.376,31.495,0.197,0.15,648.0,563.0,805.0,649.0,1.01
ExMu[217],23.484,5.5,13.272,32.874,0.262,0.195,441.0,396.0,547.0,654.0,1.01
ExMu[218],23.484,5.5,13.272,32.874,0.262,0.195,441.0,396.0,547.0,654.0,1.01
ExMu[219],21.128,4.664,13.091,30.013,0.163,0.122,817.0,728.0,1028.0,825.0,1.01
ExMu[220],22.389,5.526,13.147,32.894,0.204,0.144,736.0,736.0,740.0,1355.0,1.01
ExMu[221],24.785,5.673,15.36,35.833,0.292,0.215,377.0,349.0,462.0,675.0,1.01
ExMu[222],17.979,4.125,11.251,26.039,0.114,0.081,1299.0,1299.0,1314.0,2557.0,1.01
ExMu[223],24.37,10.451,8.07,42.569,0.529,0.374,390.0,390.0,363.0,2218.0,1.01
ExMu[224],24.371,10.251,9.53,43.542,0.436,0.308,554.0,554.0,576.0,2379.0,1.01
ExMu[225],14.562,8.359,3.065,28.697,0.513,0.363,266.0,266.0,206.0,1258.0,1.02
ExMu[226],24.597,13.557,5.02,46.739,0.558,0.395,589.0,589.0,434.0,2623.0,1.01
ExMu[227],41.478,12.69,20.231,64.444,0.422,0.299,904.0,904.0,731.0,1653.0,1.01
ExMu[228],31.376,13.284,11.992,57.062,1.338,0.949,99.0,99.0,108.0,479.0,1.03
ExMu[229],26.471,11.202,9.455,47.074,0.792,0.561,200.0,200.0,210.0,1130.0,1.02
ExMu[230],24.284,10.308,8.733,44.925,0.787,0.558,171.0,171.0,235.0,267.0,1.02
ExMu[231],34.839,14.359,13.964,62.911,0.639,0.452,504.0,504.0,566.0,611.0,1.01
ExMu[232],26.867,10.439,7.52,43.817,0.375,0.265,775.0,775.0,460.0,280.0,1.01
ExMu[233],35.509,14.407,10.677,60.381,0.825,0.584,305.0,305.0,229.0,276.0,1.02
ExMu[234],26.037,8.857,12.538,43.471,0.299,0.211,880.0,880.0,819.0,2664.0,1.01
ExMu[235],36.188,21.373,9.487,77.186,3.121,2.22,47.0,47.0,58.0,332.0,1.05
ExMu[236],46.695,14.475,23.936,73.719,0.545,0.386,704.0,704.0,660.0,1834.0,1.01
ExMu[237],41.743,12.472,20.186,66.199,0.439,0.318,809.0,771.0,855.0,939.0,1.01
ExMu[238],37.105,17.677,12.845,71.148,1.776,1.26,99.0,99.0,58.0,144.0,1.05
ExMu[239],31.415,12.895,11.298,54.303,0.925,0.655,195.0,195.0,131.0,958.0,1.02
ExMu[240],16.044,5.344,7.264,26.095,0.217,0.153,607.0,607.0,432.0,2002.0,1.01
ExMu[241],32.213,14.776,9.846,61.645,1.742,1.237,72.0,72.0,82.0,120.0,1.03
ExMu[242],34.248,11.999,13.308,54.297,0.748,0.53,257.0,257.0,185.0,175.0,1.02
ExMu[243],91.168,32.535,36.16,150.047,1.416,1.002,528.0,528.0,519.0,473.0,1.01
ExMu[244],54.623,17.439,26.109,87.836,0.356,0.252,2400.0,2400.0,2034.0,2551.0,1.01
ExMu[245],74.667,36.1,18.482,142.637,3.843,2.727,88.0,88.0,46.0,20.0,1.06
ExMu[246],36.219,20.699,5.838,68.569,0.986,0.734,441.0,398.0,604.0,439.0,1.01
ExMu[247],35.226,19.251,9.878,68.704,0.81,0.573,565.0,565.0,440.0,685.0,1.01
ExMu[248],16.268,6.82,5.639,27.885,0.537,0.38,162.0,162.0,122.0,550.0,1.02
ExMu[249],41.234,16.584,13.621,69.456,0.745,0.527,496.0,496.0,247.0,820.0,1.01
ExMu[250],48.541,16.758,20.492,79.521,0.447,0.316,1408.0,1408.0,1336.0,2155.0,1.01
ExMu[251],25.556,9.777,8.748,42.387,0.727,0.515,181.0,181.0,127.0,154.0,1.02
ExMu[252],50.083,15.358,25.078,80.658,0.731,0.616,441.0,312.0,653.0,206.0,1.02
ExMu[253],37.916,11.701,19.255,59.799,0.431,0.305,736.0,736.0,620.0,834.0,1.01
ExMu[254],18.731,8.741,6.154,33.834,0.48,0.339,332.0,332.0,231.0,591.0,1.02
ExMu[255],38.474,14.27,14.041,64.046,0.669,0.473,456.0,456.0,279.0,266.0,1.01
ExMu[256],43.271,12.558,21.925,66.756,0.362,0.256,1206.0,1206.0,1050.0,2157.0,1.0
ExMu[257],43.271,12.558,21.925,66.756,0.362,0.256,1206.0,1206.0,1050.0,2157.0,1.0
ExMu[258],35.432,13.545,14.901,61.737,0.887,0.628,233.0,233.0,192.0,486.0,1.01
ExMu[259],32.213,14.776,9.846,61.645,1.742,1.237,72.0,72.0,82.0,120.0,1.03
ExMu[260],34.839,14.359,13.964,62.911,0.639,0.452,504.0,504.0,566.0,611.0,1.01
ExMu[261],31.376,13.284,11.992,57.062,1.338,0.949,99.0,99.0,108.0,479.0,1.03
ExMu[262],8.827,2.788,4.265,14.164,0.074,0.052,1432.0,1432.0,1342.0,1756.0,1.01
ExMu[263],26.867,10.439,7.52,43.817,0.375,0.265,775.0,775.0,460.0,280.0,1.01
ExMu[264],41.478,12.69,20.231,64.444,0.422,0.299,904.0,904.0,731.0,1653.0,1.01
ExMu[265],48.541,16.758,20.492,79.521,0.447,0.316,1408.0,1408.0,1336.0,2155.0,1.01
ExMu[266],37.105,17.677,12.845,71.148,1.776,1.26,99.0,99.0,58.0,144.0,1.05
ExMu[267],50.083,15.358,25.078,80.658,0.731,0.616,441.0,312.0,653.0,206.0,1.02
ExMu[268],41.743,12.472,20.186,66.199,0.439,0.318,809.0,771.0,855.0,939.0,1.01
ExMu[269],46.695,14.475,23.936,73.719,0.545,0.386,704.0,704.0,660.0,1834.0,1.01
ExMu[270],37.916,11.701,19.255,59.799,0.431,0.305,736.0,736.0,620.0,834.0,1.01
