,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Lepidorhombus,-0.343,0.988,-2.091,1.359,0.168,0.12,35.0,35.0,37.0,1421.0,1.07
Sprattus,-0.363,0.88,-2.124,1.214,0.098,0.07,80.0,80.0,82.0,1594.0,1.04
Ponticola,-0.668,0.945,-2.445,1.01,0.136,0.097,48.0,48.0,50.0,1560.0,1.06
Alosa,0.571,0.95,-1.073,2.128,0.207,0.159,21.0,18.0,23.0,235.0,1.11
Atherina,0.283,0.932,-1.404,1.845,0.166,0.119,31.0,31.0,34.0,717.0,1.08
Thaleichthys,0.779,0.944,-0.99,2.395,0.162,0.116,34.0,34.0,35.0,1122.0,1.08
Beringraja,0.185,1.055,-1.672,1.873,0.208,0.149,26.0,26.0,28.0,917.0,1.1
Merlangius,0.094,0.982,-1.678,1.799,0.161,0.115,37.0,37.0,39.0,993.0,1.07
Belone,0.433,0.972,-1.382,2.136,0.145,0.103,45.0,45.0,48.0,1421.0,1.06
Spicara,0.104,0.896,-1.663,1.707,0.087,0.062,106.0,106.0,104.0,1417.0,1.03
Sarda,-0.315,0.946,-2.12,1.288,0.135,0.096,49.0,49.0,51.0,1469.0,1.06
Diaphus,0.824,0.907,-0.868,2.43,0.108,0.077,70.0,70.0,72.0,1451.0,1.05
Benthosema,0.634,0.928,-1.108,2.26,0.118,0.084,62.0,62.0,65.0,1736.0,1.05
Katsuwonus,0.142,0.994,-1.618,1.831,0.174,0.124,33.0,33.0,38.0,1375.0,1.07
Aldrichetta,0.138,0.912,-1.622,1.722,0.117,0.083,61.0,61.0,63.0,1708.0,1.05
Sillaginodes,-0.714,1.018,-2.497,0.914,0.226,0.162,20.0,20.0,23.0,601.0,1.11
Mustelus,-0.735,1.027,-2.585,0.96,0.195,0.139,28.0,28.0,30.0,431.0,1.09
Spratelloides,0.116,0.913,-1.63,1.65,0.133,0.095,47.0,47.0,48.0,1388.0,1.06
Amblygaster,0.527,0.966,-1.173,2.169,0.186,0.133,27.0,27.0,30.0,1079.0,1.09
Auxis,-0.233,0.931,-2.054,1.422,0.109,0.078,72.0,72.0,75.0,1148.0,1.04
Decapterus,0.068,0.956,-1.794,1.545,0.177,0.126,29.0,29.0,32.0,836.0,1.08
Encrasicholina,0.72,0.983,-1.131,2.224,0.187,0.141,28.0,25.0,28.0,475.0,1.09
Equulites,-0.29,0.941,-2.116,1.236,0.146,0.104,42.0,42.0,44.0,1305.0,1.06
Karalla,-0.308,0.904,-2.063,1.292,0.088,0.062,107.0,107.0,103.0,1471.0,1.03
Photopectoralis,-0.267,0.971,-2.154,1.242,0.192,0.138,25.0,25.0,30.0,872.0,1.09
Rastrelliger,-0.013,0.958,-1.771,1.626,0.161,0.115,35.0,35.0,40.0,1263.0,1.07
Sillago,-0.445,0.936,-2.268,1.143,0.121,0.086,60.0,60.0,56.0,1378.0,1.05
Stolephorus,0.22,0.927,-1.475,1.755,0.145,0.103,41.0,41.0,45.0,1284.0,1.06
Carangoides,-0.185,0.942,-1.996,1.337,0.158,0.113,35.0,35.0,39.0,1099.0,1.07
Diagramma,-0.539,0.96,-2.4,0.945,0.175,0.125,30.0,30.0,32.0,1492.0,1.08
Lethrinus,-0.378,0.917,-2.1,1.128,0.165,0.118,31.0,31.0,33.0,1344.0,1.08
Lutjanus,-0.366,0.935,-2.123,1.141,0.169,0.121,31.0,31.0,33.0,1339.0,1.08
Nemipterus,-0.38,0.931,-2.234,1.181,0.109,0.078,72.0,72.0,76.0,1323.0,1.04
Selar,0.08,0.94,-1.64,1.744,0.14,0.1,45.0,45.0,50.0,1272.0,1.06
Sphyraena,-0.347,0.924,-2.207,1.237,0.116,0.083,63.0,63.0,60.0,1271.0,1.05
Sardinella,-0.039,0.876,-1.672,1.547,0.095,0.067,85.0,85.0,86.0,1558.0,1.04
Dussumieria,-0.411,0.913,-2.128,1.06,0.155,0.111,35.0,35.0,36.0,1265.0,1.07
Megalaspis,-0.038,0.972,-1.828,1.593,0.167,0.119,34.0,34.0,37.0,1393.0,1.07
Bregmaceros,-0.75,0.894,-2.36,1.06,0.03,0.053,897.0,141.0,794.0,1501.0,1.01
Harpadon,-1.234,0.968,-3.113,0.335,0.14,0.1,48.0,48.0,48.0,1401.0,1.06
Pentaprion,-0.339,0.937,-2.129,1.282,0.13,0.093,52.0,52.0,55.0,1481.0,1.05
Sardina,0.761,0.854,-0.913,2.304,0.063,0.045,183.0,183.0,175.0,1325.0,1.03
Aethaloperca,-0.194,0.919,-2.016,1.29,0.143,0.102,41.0,41.0,43.0,1408.0,1.07
Aprion,-0.226,0.934,-1.869,1.466,0.152,0.108,38.0,38.0,40.0,1396.0,1.07
Cephalopholis,-0.195,0.935,-2.037,1.236,0.167,0.119,31.0,31.0,33.0,1091.0,1.08
Ctenochaetus,-0.176,0.886,-1.908,1.308,0.129,0.092,47.0,47.0,51.0,1516.0,1.06
Monotaxis,-1.021,0.894,-2.783,0.439,0.122,0.087,54.0,54.0,55.0,1637.0,1.05
Parupeneus,-0.466,0.948,-2.239,1.022,0.179,0.128,28.0,28.0,32.0,949.0,1.08
Acanthurus,-0.261,0.978,-2.058,1.384,0.186,0.133,28.0,28.0,32.0,1110.0,1.08
Calotomus,-0.661,0.937,-2.429,0.957,0.142,0.101,44.0,44.0,47.0,1342.0,1.06
Cantherhines,-0.719,0.945,-2.59,0.873,0.12,0.086,62.0,62.0,60.0,1523.0,1.05
Cheilinus,-0.663,0.913,-2.443,0.849,0.148,0.105,38.0,38.0,40.0,1331.0,1.07
Chlorurus,-0.419,0.963,-2.261,1.145,0.17,0.121,32.0,32.0,35.0,1473.0,1.08
Coris,-0.361,0.98,-2.174,1.205,0.183,0.13,29.0,29.0,30.0,1265.0,1.09
Epibulus,-0.169,0.914,-1.863,1.504,0.115,0.082,63.0,63.0,61.0,1301.0,1.05
Epinephelus,-0.46,0.894,-2.116,1.137,0.119,0.084,57.0,57.0,62.0,1310.0,1.05
Hemigymnus,-0.189,0.91,-2.008,1.379,0.118,0.084,60.0,60.0,56.0,1374.0,1.05
Oxycheilinus,-0.309,0.954,-2.094,1.306,0.16,0.114,35.0,35.0,38.0,1310.0,1.07
Sargocentron,-0.341,0.973,-2.109,1.283,0.172,0.123,32.0,32.0,36.0,1292.0,1.08
Scarus,-0.482,0.917,-2.173,0.924,0.177,0.126,27.0,27.0,28.0,978.0,1.09
Siganus,-0.182,0.909,-1.943,1.373,0.129,0.092,50.0,50.0,52.0,1417.0,1.06
Zebrasoma,-0.016,0.921,-1.761,1.631,0.129,0.092,51.0,51.0,51.0,1287.0,1.06
Puntius,0.049,0.969,-1.678,1.64,0.173,0.123,31.0,31.0,33.0,586.0,1.08
Ailia,-0.221,0.959,-2.168,1.526,0.033,0.043,848.0,249.0,800.0,1401.0,1.02
Anabas,-0.211,1.031,-1.908,1.562,0.233,0.167,20.0,20.0,23.0,237.0,1.12
Ompok,-0.125,0.974,-1.933,1.438,0.183,0.13,28.0,28.0,30.0,792.0,1.09
Botia,0.223,0.966,-1.484,1.9,0.186,0.133,27.0,27.0,30.0,182.0,1.09
Etroplus,0.138,0.962,-1.817,1.587,0.158,0.112,37.0,37.0,38.0,1378.0,1.07
Rita,-0.626,1.087,-2.37,1.34,0.269,0.194,16.0,16.0,20.0,101.0,1.14
Gibelion,0.555,0.945,-1.125,2.195,0.169,0.121,31.0,31.0,34.0,453.0,1.08
Sperata,-0.428,1.141,-2.089,1.837,0.306,0.221,14.0,14.0,18.0,33.0,1.14
Cirrhinus,0.075,0.898,-1.712,1.551,0.107,0.076,70.0,70.0,77.0,1358.0,1.04
Labeo,0.122,0.913,-1.726,1.524,0.126,0.089,53.0,53.0,55.0,1319.0,1.05
Heteropneustes,-0.161,0.926,-2.135,1.267,0.129,0.092,51.0,51.0,53.0,1331.0,1.06
Clarias,-0.653,0.928,-2.446,0.915,0.085,0.061,118.0,118.0,122.0,1257.0,1.03
Arabibarbus,0.676,0.955,-1.062,2.204,0.194,0.145,24.0,22.0,26.0,430.0,1.1
Perca,-1.208,0.95,-2.981,0.411,0.148,0.105,41.0,41.0,44.0,1335.0,1.06
Sigma,0.507,0.028,0.459,0.561,0.002,0.002,130.0,124.0,192.0,1985.0,1.03
ExMu[0],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[1],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[2],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[3],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[4],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[5],0.217,0.042,0.138,0.294,0.001,0.001,1654.0,1654.0,1449.0,3400.0,1.01
ExMu[6],1.644,0.325,1.081,2.283,0.012,0.011,713.0,445.0,1591.0,2344.0,1.01
ExMu[7],1.644,0.325,1.081,2.283,0.012,0.011,713.0,445.0,1591.0,2344.0,1.01
ExMu[8],1.644,0.325,1.081,2.283,0.012,0.011,713.0,445.0,1591.0,2344.0,1.01
ExMu[9],1.644,0.325,1.081,2.283,0.012,0.011,713.0,445.0,1591.0,2344.0,1.01
ExMu[10],1.644,0.325,1.081,2.283,0.012,0.011,713.0,445.0,1591.0,2344.0,1.01
ExMu[11],0.228,0.103,0.083,0.407,0.017,0.012,37.0,37.0,23.0,153.0,1.11
ExMu[12],0.932,0.372,0.393,1.674,0.008,0.006,1949.0,1949.0,2403.0,1319.0,1.03
ExMu[13],1.189,0.272,0.712,1.689,0.013,0.009,474.0,474.0,454.0,3262.0,1.01
ExMu[14],1.189,0.272,0.712,1.689,0.013,0.009,474.0,474.0,454.0,3262.0,1.01
ExMu[15],0.205,0.061,0.103,0.321,0.002,0.001,1540.0,1406.0,1865.0,1481.0,1.03
ExMu[16],0.262,0.105,0.105,0.448,0.017,0.012,36.0,36.0,26.0,67.0,1.1
ExMu[17],0.396,0.07,0.261,0.521,0.001,0.001,2621.0,2518.0,2525.0,2906.0,1.02
ExMu[18],0.396,0.07,0.261,0.521,0.001,0.001,2621.0,2518.0,2525.0,2906.0,1.02
ExMu[19],0.396,0.07,0.261,0.521,0.001,0.001,2621.0,2518.0,2525.0,2906.0,1.02
ExMu[20],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[21],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[22],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[23],0.627,0.26,0.25,1.116,0.025,0.018,104.0,104.0,92.0,2092.0,1.03
ExMu[24],0.947,0.446,0.3,1.811,0.093,0.067,23.0,23.0,30.0,689.0,1.09
ExMu[25],0.36,0.144,0.156,0.635,0.023,0.016,40.0,40.0,25.0,203.0,1.1
ExMu[26],0.435,0.173,0.164,0.76,0.042,0.031,17.0,16.0,23.0,69.0,1.12
ExMu[27],0.271,0.098,0.116,0.465,0.006,0.004,283.0,283.0,685.0,2427.0,1.01
ExMu[28],0.526,0.194,0.191,0.866,0.005,0.004,1477.0,1477.0,968.0,1923.0,1.02
ExMu[29],0.276,0.068,0.166,0.402,0.011,0.008,40.0,40.0,43.0,1575.0,1.06
ExMu[30],0.306,0.114,0.119,0.52,0.002,0.002,2850.0,2777.0,2522.0,2564.0,1.02
ExMu[31],1.161,0.483,0.425,2.027,0.022,0.016,472.0,472.0,1252.0,2164.0,1.03
ExMu[32],0.864,0.384,0.287,1.592,0.009,0.007,2000.0,1556.0,3389.0,2382.0,1.05
ExMu[33],1.363,0.48,0.563,2.235,0.011,0.008,1900.0,1900.0,2073.0,2218.0,1.03
ExMu[34],1.176,0.466,0.422,1.982,0.049,0.035,90.0,90.0,69.0,3078.0,1.04
ExMu[35],1.466,0.439,0.729,2.293,0.013,0.01,1118.0,921.0,2369.0,2100.0,1.02
ExMu[36],1.005,0.294,0.466,1.541,0.006,0.004,2652.0,2652.0,2153.0,1596.0,1.06
ExMu[37],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[38],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[39],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[40],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[41],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[42],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[43],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[44],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[45],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[46],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[47],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[48],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[49],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[50],0.426,0.056,0.327,0.531,0.003,0.002,277.0,277.0,249.0,1993.0,1.02
ExMu[51],0.111,0.031,0.063,0.172,0.003,0.002,120.0,120.0,110.0,2434.0,1.03
ExMu[52],0.111,0.031,0.063,0.172,0.003,0.002,120.0,120.0,110.0,2434.0,1.03
ExMu[53],0.111,0.031,0.063,0.172,0.003,0.002,120.0,120.0,110.0,2434.0,1.03
ExMu[54],0.68,0.187,0.362,1.052,0.004,0.003,1883.0,1854.0,2064.0,3062.0,1.03
ExMu[55],0.68,0.187,0.362,1.052,0.004,0.003,1883.0,1854.0,2064.0,3062.0,1.03
ExMu[56],0.68,0.187,0.362,1.052,0.004,0.003,1883.0,1854.0,2064.0,3062.0,1.03
ExMu[57],0.184,0.054,0.099,0.285,0.007,0.005,61.0,61.0,55.0,2076.0,1.05
ExMu[58],0.184,0.054,0.099,0.285,0.007,0.005,61.0,61.0,55.0,2076.0,1.05
ExMu[59],0.367,0.136,0.153,0.627,0.007,0.005,420.0,420.0,211.0,2907.0,1.02
ExMu[60],0.33,0.097,0.173,0.509,0.01,0.007,87.0,87.0,78.0,1580.0,1.03
ExMu[61],0.688,0.153,0.431,0.985,0.013,0.009,143.0,143.0,160.0,1148.0,1.02
ExMu[62],0.688,0.153,0.431,0.985,0.013,0.009,143.0,143.0,160.0,1148.0,1.02
ExMu[63],0.688,0.153,0.431,0.985,0.013,0.009,143.0,143.0,160.0,1148.0,1.02
ExMu[64],1.019,0.234,0.58,1.442,0.006,0.005,1318.0,1318.0,1076.0,1809.0,1.03
ExMu[65],1.019,0.234,0.58,1.442,0.006,0.005,1318.0,1318.0,1076.0,1809.0,1.03
ExMu[66],0.399,0.081,0.254,0.55,0.004,0.003,357.0,357.0,523.0,3228.0,1.02
ExMu[67],0.399,0.081,0.254,0.55,0.004,0.003,357.0,357.0,523.0,3228.0,1.02
ExMu[68],0.686,0.131,0.461,0.935,0.004,0.003,1165.0,1165.0,1149.0,2863.0,1.01
ExMu[69],0.686,0.131,0.461,0.935,0.004,0.003,1165.0,1165.0,1149.0,2863.0,1.01
ExMu[70],0.686,0.131,0.461,0.935,0.004,0.003,1165.0,1165.0,1149.0,2863.0,1.01
ExMu[71],0.686,0.131,0.461,0.935,0.004,0.003,1165.0,1165.0,1149.0,2863.0,1.01
ExMu[72],0.454,0.13,0.266,0.729,0.039,0.031,11.0,10.0,17.0,23.0,1.16
ExMu[73],0.454,0.13,0.266,0.729,0.039,0.031,11.0,10.0,17.0,23.0,1.16
ExMu[74],0.454,0.13,0.266,0.729,0.039,0.031,11.0,10.0,17.0,23.0,1.16
ExMu[75],0.454,0.13,0.266,0.729,0.039,0.031,11.0,10.0,17.0,23.0,1.16
ExMu[76],0.184,0.05,0.103,0.284,0.001,0.001,1232.0,1232.0,1214.0,2175.0,1.01
ExMu[77],0.184,0.05,0.103,0.284,0.001,0.001,1232.0,1232.0,1214.0,2175.0,1.01
ExMu[78],0.184,0.05,0.103,0.284,0.001,0.001,1232.0,1232.0,1214.0,2175.0,1.01
ExMu[79],0.678,0.14,0.422,0.948,0.003,0.002,1894.0,1894.0,1499.0,2635.0,1.03
ExMu[80],0.678,0.14,0.422,0.948,0.003,0.002,1894.0,1894.0,1499.0,2635.0,1.03
ExMu[81],0.678,0.14,0.422,0.948,0.003,0.002,1894.0,1894.0,1499.0,2635.0,1.03
ExMu[82],0.396,0.07,0.261,0.521,0.001,0.001,2621.0,2518.0,2525.0,2906.0,1.02
ExMu[83],0.242,0.07,0.124,0.377,0.002,0.002,842.0,842.0,774.0,2736.0,1.01
ExMu[84],0.242,0.07,0.124,0.377,0.002,0.002,842.0,842.0,774.0,2736.0,1.01
ExMu[85],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[86],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[87],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[88],0.347,0.054,0.25,0.452,0.002,0.002,972.0,528.0,1404.0,2727.0,1.02
ExMu[89],0.226,0.056,0.143,0.336,0.007,0.005,64.0,64.0,53.0,1301.0,1.05
ExMu[90],0.226,0.056,0.143,0.336,0.007,0.005,64.0,64.0,53.0,1301.0,1.05
ExMu[91],0.226,0.056,0.143,0.336,0.007,0.005,64.0,64.0,53.0,1301.0,1.05
ExMu[92],0.226,0.056,0.143,0.336,0.007,0.005,64.0,64.0,53.0,1301.0,1.05
ExMu[93],0.312,0.071,0.182,0.447,0.002,0.002,991.0,991.0,810.0,2177.0,1.02
ExMu[94],0.312,0.071,0.182,0.447,0.002,0.002,991.0,991.0,810.0,2177.0,1.02
ExMu[95],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[96],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[97],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[98],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[99],0.143,0.072,0.041,0.27,0.012,0.008,39.0,39.0,22.0,136.0,1.12
ExMu[100],0.355,0.142,0.136,0.628,0.011,0.008,161.0,161.0,229.0,2528.0,1.02
ExMu[101],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[102],0.261,0.047,0.173,0.347,0.001,0.001,1413.0,1413.0,1105.0,3315.0,1.02
ExMu[103],0.257,0.099,0.091,0.431,0.002,0.002,2030.0,1983.0,2009.0,2023.0,1.02
ExMu[104],0.257,0.108,0.078,0.447,0.002,0.002,1976.0,1976.0,877.0,2753.0,1.01
ExMu[105],0.297,0.087,0.148,0.456,0.002,0.002,1485.0,1485.0,1093.0,1770.0,1.01
ExMu[106],0.297,0.087,0.148,0.456,0.002,0.002,1485.0,1485.0,1093.0,1770.0,1.01
ExMu[107],0.792,0.163,0.484,1.083,0.005,0.003,1249.0,1249.0,961.0,3012.0,1.01
ExMu[108],0.792,0.163,0.484,1.083,0.005,0.003,1249.0,1249.0,961.0,3012.0,1.01
ExMu[109],0.792,0.163,0.484,1.083,0.005,0.003,1249.0,1249.0,961.0,3012.0,1.01
ExMu[110],0.792,0.163,0.484,1.083,0.005,0.003,1249.0,1249.0,961.0,3012.0,1.01
ExMu[111],0.24,0.092,0.102,0.409,0.01,0.007,84.0,84.0,77.0,2391.0,1.04
ExMu[112],0.35,0.09,0.205,0.513,0.016,0.011,32.0,32.0,36.0,1262.0,1.07
ExMu[113],0.35,0.09,0.205,0.513,0.016,0.011,32.0,32.0,36.0,1262.0,1.07
ExMu[114],0.35,0.09,0.205,0.513,0.016,0.011,32.0,32.0,36.0,1262.0,1.07
ExMu[115],0.409,0.126,0.19,0.638,0.005,0.004,580.0,580.0,245.0,2973.0,1.02
ExMu[116],0.409,0.126,0.19,0.638,0.005,0.004,580.0,580.0,245.0,2973.0,1.02
ExMu[117],1.081,0.399,0.469,1.845,0.01,0.007,1626.0,1626.0,2067.0,2089.0,1.04
ExMu[118],0.59,0.183,0.276,0.936,0.005,0.003,1414.0,1414.0,1202.0,2504.0,1.02
ExMu[119],0.363,0.145,0.144,0.613,0.01,0.007,228.0,228.0,267.0,2938.0,1.02
ExMu[120],0.397,0.103,0.215,0.594,0.002,0.002,2139.0,2084.0,2188.0,2200.0,1.04
ExMu[121],1.584,0.565,0.67,2.674,0.121,0.087,22.0,21.0,26.0,80.0,1.1
ExMu[122],0.67,0.184,0.34,0.99,0.005,0.003,1404.0,1404.0,1243.0,2607.0,1.02
ExMu[123],0.67,0.184,0.34,0.99,0.005,0.003,1404.0,1404.0,1243.0,2607.0,1.02
ExMu[124],0.729,0.214,0.357,1.116,0.023,0.016,87.0,87.0,75.0,1097.0,1.04
ExMu[125],0.312,0.071,0.182,0.447,0.002,0.002,991.0,991.0,810.0,2177.0,1.02
ExMu[126],0.678,0.14,0.422,0.948,0.003,0.002,1894.0,1894.0,1499.0,2635.0,1.03
ExMu[127],2.346,0.933,0.89,4.066,0.023,0.017,1584.0,1584.0,1162.0,1968.0,1.01
ExMu[128],0.529,0.183,0.23,0.85,0.005,0.004,1276.0,1276.0,937.0,3191.0,1.0
ExMu[129],0.361,0.13,0.141,0.585,0.005,0.004,563.0,563.0,240.0,2807.0,1.02
ExMu[130],3.328,0.91,1.796,5.083,0.026,0.019,1183.0,1135.0,1582.0,3148.0,1.02
ExMu[131],1.93,0.675,0.872,3.215,0.056,0.04,144.0,144.0,156.0,667.0,1.02
ExMu[132],1.301,0.403,0.637,2.069,0.037,0.026,116.0,116.0,117.0,1407.0,1.03
ExMu[133],2.852,1.212,1.015,5.046,0.06,0.043,402.0,402.0,310.0,2279.0,1.01
ExMu[134],2.594,0.693,1.414,3.884,0.015,0.011,1999.0,1999.0,2085.0,3108.0,1.02
ExMu[135],2.479,1.154,0.868,4.656,0.03,0.021,1458.0,1458.0,1720.0,2379.0,1.04
ExMu[136],4.362,1.411,1.954,6.878,0.182,0.13,60.0,60.0,58.0,2925.0,1.05
ExMu[137],2.109,0.872,0.828,3.647,0.082,0.058,113.0,113.0,88.0,2525.0,1.04
ExMu[138],1.407,0.521,0.542,2.375,0.016,0.012,1021.0,1021.0,1745.0,2510.0,1.02
ExMu[139],0.736,0.165,0.461,1.044,0.029,0.02,33.0,33.0,29.0,109.0,1.09
ExMu[140],0.736,0.165,0.461,1.044,0.029,0.02,33.0,33.0,29.0,109.0,1.09
ExMu[141],0.736,0.165,0.461,1.044,0.029,0.02,33.0,33.0,29.0,109.0,1.09
ExMu[142],0.736,0.165,0.461,1.044,0.029,0.02,33.0,33.0,29.0,109.0,1.09
ExMu[143],0.736,0.165,0.461,1.044,0.029,0.02,33.0,33.0,29.0,109.0,1.09
ExMu[144],1.57,0.378,0.891,2.285,0.008,0.005,2441.0,2441.0,2184.0,3111.0,1.02
ExMu[145],1.57,0.378,0.891,2.285,0.008,0.005,2441.0,2441.0,2184.0,3111.0,1.02
ExMu[146],1.57,0.378,0.891,2.285,0.008,0.005,2441.0,2441.0,2184.0,3111.0,1.02
ExMu[147],1.143,0.277,0.648,1.67,0.006,0.004,2231.0,2231.0,1689.0,2721.0,1.01
ExMu[148],1.143,0.277,0.648,1.67,0.006,0.004,2231.0,2231.0,1689.0,2721.0,1.01
ExMu[149],1.143,0.277,0.648,1.67,0.006,0.004,2231.0,2231.0,1689.0,2721.0,1.01
ExMu[150],0.453,0.18,0.154,0.741,0.011,0.008,275.0,275.0,154.0,3296.0,1.02
ExMu[151],0.63,0.259,0.243,1.12,0.011,0.008,558.0,558.0,452.0,497.0,1.03
ExMu[152],0.215,0.083,0.081,0.353,0.008,0.005,115.0,115.0,98.0,2903.0,1.03
ExMu[153],0.216,0.088,0.073,0.382,0.002,0.002,1521.0,1521.0,1294.0,1653.0,1.01
ExMu[154],1.172,0.395,0.525,1.896,0.01,0.007,1588.0,1588.0,1989.0,2893.0,1.02
ExMu[155],0.578,0.215,0.209,0.969,0.004,0.003,2757.0,2757.0,2344.0,3456.0,1.03
ExMu[156],0.557,0.198,0.232,0.896,0.011,0.008,318.0,318.0,160.0,2598.0,1.02
ExMu[157],0.649,0.242,0.25,1.093,0.006,0.004,1823.0,1823.0,2197.0,2276.0,1.03
ExMu[158],0.42,0.121,0.215,0.638,0.005,0.004,516.0,516.0,386.0,2916.0,1.01
ExMu[159],0.42,0.121,0.215,0.638,0.005,0.004,516.0,516.0,386.0,2916.0,1.01
ExMu[160],0.387,0.157,0.129,0.659,0.005,0.003,1096.0,1096.0,419.0,2725.0,1.01
ExMu[161],0.561,0.194,0.247,0.929,0.004,0.003,2424.0,2177.0,2594.0,2864.0,1.04
ExMu[162],0.49,0.172,0.208,0.799,0.01,0.007,329.0,329.0,426.0,2880.0,1.01
ExMu[163],0.583,0.183,0.294,0.92,0.039,0.028,22.0,22.0,27.0,331.0,1.1
ExMu[164],0.583,0.183,0.294,0.92,0.039,0.028,22.0,22.0,27.0,331.0,1.1
ExMu[165],0.638,0.223,0.273,1.047,0.017,0.012,164.0,164.0,120.0,2366.0,1.03
ExMu[166],0.284,0.112,0.104,0.494,0.01,0.007,126.0,126.0,170.0,993.0,1.02
ExMu[167],0.589,0.215,0.219,0.977,0.004,0.003,2318.0,2318.0,2057.0,2481.0,1.04
ExMu[168],0.165,0.042,0.091,0.243,0.001,0.001,1681.0,1681.0,1700.0,3075.0,1.02
ExMu[169],0.12,0.042,0.046,0.194,0.001,0.001,3103.0,2678.0,3296.0,2281.0,1.07
ExMu[170],0.137,0.024,0.092,0.184,0.001,0.0,2049.0,2049.0,1922.0,3254.0,1.03
ExMu[171],0.16,0.024,0.115,0.206,0.001,0.0,2042.0,2042.0,1773.0,2578.0,1.03
ExMu[172],0.315,0.119,0.127,0.522,0.011,0.008,112.0,112.0,89.0,2999.0,1.03
ExMu[173],0.329,0.119,0.139,0.556,0.005,0.004,595.0,395.0,1110.0,786.0,1.03
ExMu[174],0.093,0.037,0.037,0.16,0.004,0.003,69.0,69.0,56.0,968.0,1.05
ExMu[175],0.521,0.14,0.299,0.784,0.013,0.009,121.0,121.0,131.0,2144.0,1.03
ExMu[176],0.521,0.14,0.299,0.784,0.013,0.009,121.0,121.0,131.0,2144.0,1.03
ExMu[177],0.521,0.14,0.299,0.784,0.013,0.009,121.0,121.0,131.0,2144.0,1.03
ExMu[178],0.558,0.146,0.301,0.831,0.008,0.005,373.0,373.0,189.0,2952.0,1.02
ExMu[179],0.558,0.146,0.301,0.831,0.008,0.005,373.0,373.0,189.0,2952.0,1.02
ExMu[180],0.558,0.146,0.301,0.831,0.008,0.005,373.0,373.0,189.0,2952.0,1.02
ExMu[181],0.307,0.115,0.124,0.511,0.002,0.002,2883.0,2825.0,3088.0,2678.0,1.05
ExMu[182],1.412,0.5,0.542,2.338,0.01,0.007,2729.0,2465.0,2741.0,2687.0,1.05
ExMu[183],0.495,0.222,0.182,0.905,0.03,0.021,56.0,56.0,42.0,1248.0,1.06
